MAG	Domain	Phylum	Class	Order	Family	Genus	Species
Sg_SRR13427971_bin.11	Bacteria	Patescibacteria	Paceibacteria	UBA6257	UBA6257	UBA6257	UBA6257 sp002440845
Sg_SRR13427971_bin.18	Bacteria	Omnitrophota	Koll11	Gygaellales	Profunditerraquicolaceae	Sherwoodlollariibacterium	
Sg_SRR13427971_bin.2	Bacteria	Patescibacteria	ABY1	UBA2591	UBA6264	JAIPGN01	
Sg_SRR13427971_bin.27	Bacteria	UBA6262	UBA6262	UBA6262	UBA6262	UBA6262	UBA6262 sp002441095
Sg_SRR13427971_bin.29	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5633	UBA6220	UBA6220 sp002421745
Sg_SRR13427971_bin.33	Bacteria	Margulisbacteria	WOR-1	JAKLHX01	JAKLHX01	CALFCX01	
Sg_SRR13427971_bin.34	Bacteria	Marinisomatota	UBA2242	UBA2242	UBA2242	UBA2242	UBA2242 sp002347855
Sg_SRR13427971_bin.35	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	GCA-002840305	
Sg_SRR13427971_bin.36	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA9219	UBA9219	CAIXLI01	
Sg_SRR13427971_bin.39	Bacteria	Patescibacteria	ABY1	BM507	GWC2-42-12	JACPHD01	
Sg_SRR13427971_bin.6	Bacteria	Elusimicrobiota	Endomicrobiia	PHAN01	PHAN01		
Sg_SRR1539101_bin.1	Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfocucumaceae	BRHc4a	BRHc4a sp000802095
Sg_SRR1539101_bin.10	Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus sp003513495
Sg_SRR1539101_bin.11	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Serpentinimonas	
Sg_SRR1539101_bin.12	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Serpentinimonas	Serpentinimonas maccroryi
Sg_SRR1539101_bin.13	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp003519485
Sg_SRR1539101_bin.14	Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	Desulfosporosinus sp000961805
Sg_SRR1539101_bin.2	Bacteria	Bacillota_A	Clostridia	Acetivibrionales			
Sg_SRR1539101_bin.3	Bacteria	Bacillota_B	Peptococcia	Peptococcales	BICA1-8	BICA1-8	BICA1-8 sp000802045
Sg_SRR1539101_bin.4	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	Janibacter	Janibacter terrae
Sg_SRR1539101_bin.5	Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfallaceae	BRH-c8a	BRH-c8a sp000961575
Sg_SRR1539101_bin.6	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aliihoeflea	
Sg_SRR1539101_bin.8	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Thermotaleaceae	JAGXRU01	
Sg_SRR1539101_bin.9	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	Pseudonocardia	
Sg_SRR1976948_bin.10	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	UBA4781	UBA4781 sp003446605
Sg_SRR1976948_bin.13	Bacteria	Bacillota_A	Clostridia	Tissierellales	Dethiosulfatibacteraceae	Nov-38	38-11 sp001509345
Sg_SRR1976948_bin.15	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	T78	T78 sp003445715
Sg_SRR1976948_bin.17	Bacteria	WOR-3	32-111	32-111	32-111	32-111	32-111 sp001508335
Sg_SRR1976948_bin.18	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Brevefilum	
Sg_SRR1976948_bin.2	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	Petrotoga sibirica
Sg_SRR1976948_bin.21	Bacteria	Patescibacteria	Microgenomatia	UBA1400	PJMF01	WJLO01	
Sg_SRR1976948_bin.23	Bacteria	Synergistota	Synergistia	Synergistales	Thermovirgaceae	58-81	58-81 sp001509095
Sg_SRR1976948_bin.24	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5633	UBA2558	
Sg_SRR1976948_bin.25	Bacteria	Atribacterota	JS1	SB-45	34-128	34-128	34-128 sp003451675
Sg_SRR1976948_bin.5	Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Nap2-2B	46-80	46-80 sp003485325
Sg_SRR1976948_bin.6	Bacteria	Actinomycetota	Coriobacteriia	Anaerosomatales	Anaerosomataceae	Anaerosoma	Anaerosoma tenue
Sg_SRR1976948_bin.7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	TTA-H9	TTA-H9	TTA-H9 sp002418865
Sg_SRR1976948_bin.9	Bacteria	Thermotogota	Thermotogae	Petrotogales	Kosmotogaceae	Mesotoga	Mesotoga sp002752635
Sg_SRR1977249_bin.10	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Brevefilum	Brevefilum sp001508595
Sg_SRR1977249_bin.13	Bacteria	Patescibacteria	Microgenomatia	UBA1400	PJMF01	JAAZKO01	
Sg_SRR1977249_bin.15	Bacteria	Patescibacteria	Dojkabacteria	SC72	SC72	UBA2177	
Sg_SRR1977249_bin.2	Bacteria	Atribacterota	JS1	SB-45	34-128	UBA9904	UBA9904 sp003513845
Sg_SRR1977249_bin.20	Bacteria	Patescibacteria	Microgenomatia	0-14-0-10-38-17	0-14-0-10-38-17	JAQVFF01	
Sg_SRR1977249_bin.21	Bacteria	Marinisomatota	AB16	AB16	46-47	46-47	46-47 sp001509335
Sg_SRR1977249_bin.22	Bacteria	Patescibacteria	Dojkabacteria	SC72	SC72	UBA2177	
Sg_SRR1977249_bin.23	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	T78	T78 sp003445715
Sg_SRR1977249_bin.24	Bacteria	Atribacterota	JS1	SB-45	UBA6794	M30B28	
Sg_SRR1977249_bin.4	Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Nap2-2B	46-80	46-80 sp003513005
Sg_SRR1977304_bin.4	Bacteria	Thermotogota	Thermotogae	Thermotogales	DSM-5069	Pseudothermotoga_A	Pseudothermotoga_A sp003510135
Sg_SRR1977304_bin.5	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfonauticaceae	Desulfonauticus	Desulfonauticus sp001507915
Sg_SRR1977357_bin.3	Bacteria	Bacillota_B	Moorellia	DTU086	DTU086	41-269	41-269 sp001508005
Sg_SRR1977357_bin.5	Bacteria	Bacillota_B	Moorellia	Moorellales	Moorellaceae	UBA12545	UBA12545 sp003509545
Sg_SRR1977365_bin.10	Bacteria	Bipolaricaulota	Bipolaricaulia	Bipolaricaulales	Bipolaricaulaceae	64-32	64-32 sp001508155
Sg_SRR1977365_bin.12	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobiaceae	Acetomicrobium	Acetomicrobium thermoterrenum
Sg_SRR1977365_bin.3	Bacteria	Bacillota_B	DSM-12270	Thermacetogeniales	Thermacetogeniaceae	50-218	50-218 sp001508855
Sg_SRR21291827_bin.1	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	
Sg_SRR21291828_bin.1	Bacteria	Actinomycetota	Coriobacteriia	Anaerosomatales	Anaerosomataceae	UBA2279	
Sg_SRR21291828_bin.3	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E shahriarae
Sg_SRR21291828_bin.4	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Herminiimonas	Herminiimonas contaminans
Sg_SRR21291830_bin.1	Bacteria	Bacillota_D	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	UBA7523	
Sg_SRR21291830_bin.2	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA2210	MLS-D	
Sg_SRR21291832_bin.6	Bacteria	Synergistota	Synergistia	Synergistales	Thermovirgaceae		
Sg_SRR21291833_bin.3	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	UBA6080	UBA6080 sp002436025
Sg_SRR21291833_bin.6	Bacteria	Actinomycetota	Thermoleophilia	UBA2241	UBA2241	CAIXSE01	
Sg_SRR21291834_bin.2	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsa	Desulfocapsa sp018817385
Sg_SRR21291834_bin.3	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae	Thiovibrio	Thiovibrio sp002841785
Sg_SRR21291834_bin.4	Bacteria	Bacillota_I	Bacilli_A	Acholeplasmatales	Acholeplasmataceae	UBA2284	
Sg_SRR21291834_bin.5	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	RPRI01	RPRI01	
Sg_SRR21291834_bin.6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_I	Bacteroides_I graminisolvens
Sg_SRR21291834_bin.7	Bacteria	Dependentiae	Babeliae	Babeliales	RVW-14		
Sg_SRR23823796_bin.10	Bacteria	Thermotogota	Thermotogae	Thermotogales	DSM-5069	Pseudothermotoga_B	Pseudothermotoga_B elfii
Sg_SRR23823797_bin.1	Bacteria	Bacillota_A	Clostridia	Tissierellales	Tissierellaceae	Soehngenia	
Sg_SRR23823797_bin.13	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Seramator	Seramator thermalis
Sg_SRR23823797_bin.17	Bacteria	Bacillota_A	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter pseudethanolicus
Sg_SRR23823797_bin.19	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Acidaminobacteraceae	Fusibacter	Fusibacter sp030446305
Sg_SRR23823797_bin.4	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho africanus
Sg_SRR23823806_bin.2	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Thermodesulfomicrobium	Thermodesulfomicrobium sp003530935
Sg_SRR23823806_bin.8	Bacteria	Bacillota_A	Thermosediminibacteria	Thermosediminibacterales	Tepidanaerobacteraceae	Biomaibacter	Biomaibacter acetigenes
Sg_SRR23823834_bin.13	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Alpha-05	Alpha-05 sp900079695
Sg_SRR23823834_bin.2	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea	Syntrophotalea sp030154185
Sg_SRR23823836_bin.11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	Tenuifilum	Tenuifilum thalassicum
Sg_SRR23823836_bin.14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Anaerophaga	Anaerophaga thermohalophila
Sg_SRR23823836_bin.2	Bacteria	Thermotogota	Thermotogae	Petrotogales	Kosmotogaceae	Kosmotoga	Kosmotoga olearia
Sg_SRR23823841_bin.13	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Hypnocyclicus	Hypnocyclicus sp020063625
Sg_SRR23823842_bin.5	Bacteria	Bacillota_A	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter pseudethanolicus
Sg_SRR23823843_bin.11	Bacteria	Bacillota_A	Clostridia	Tissierellales	Tissierellaceae	Soehngenia	
Sg_SRR23823845_bin.11	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_D	Enterococcus_D innesii
Sg_SRR23823845_bin.13	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Velocimicrobium	Velocimicrobium sp030154385
Sg_SRR23823845_bin.14	Bacteria	Bacillota_A	Clostridia	SK-Y3	SK-Y3	Petroclostridium	Petroclostridium xylanilyticum
Sg_SRR23823845_bin.15	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Filifactoraceae	Acetoanaerobium	Acetoanaerobium noterae
Sg_SRR23823845_bin.2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Pygmaiobacter	Pygmaiobacter sp028689835
Sg_SRR23823845_bin.6	Bacteria	Bacillota_A	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacterium	Thermoanaerobacterium butyriciformans
Sg_SRR23823845_bin.9	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Coprobacillaceae	JAQVDW01	
Sg_SRR23823846_bin.10	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Tepidiphilus	Tepidiphilus succinatimandens
Sg_SRR23823846_bin.7	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferrivibrionaceae	Deferrivibrio	Deferrivibrio sp020054865
Sg_SRR23823846_bin.8	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	JAIHAL01	JAIHAL01 sp020054675
Sg_SRR23823851_bin.16	Bacteria	Bacillota_B	Peptococcia	Peptococcales	BICA1-8	JASKKI01	JASKKI01 sp030154225
Sg_SRR23823851_bin.4	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana
Sg_SRR23823852_bin.5	Bacteria	Synergistota	Synergistia	Synergistales	Thermovirgaceae	UBA1876	UBA1876 sp003446665
Sg_SRR23823852_bin.6	Bacteria	Bacillota_A	Clostridia	Mahellales	Mahellaceae	Mahella	Mahella sp030156435
Sg_SRR23823853_bin.11	Bacteria	Bacillota_A	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter	Caldanaerobacter subterraneus
Sg_SRR23823856_bin.7	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	Petrotoga mexicana
Sg_SRR23823856_bin.8	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Hypnocyclicus	Hypnocyclicus sp020063625
Sg_SRR23823857_bin.12	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	
Sg_SRR23823858_bin.3	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	Petrotoga mobilis
Sg_SRR23823858_bin.6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Seramator	
Sg_SRR23823858_bin.9	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga petrophila
Sg_SRR23823859_bin.4	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitalea_A	Defluviitalea_A raffinosedens
Sg_SRR23823859_bin.5	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_E	Enterococcus_E cecorum
Sg_SRR23823860_bin.4	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
Sg_SRR23823861_bin.10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_I	Bacteroides_I graminisolvens
Sg_SRR23823861_bin.13	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	Shewanella fodinae
Sg_SRR23823861_bin.2	Bacteria	Desulfobacterota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium commune
Sg_SRR23823862_bin.14	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Trichococcus	Trichococcus sp030153215
Sg_SRR23823862_bin.9	Bacteria	Bacillota_B	Moorellia	Moorellales	Moorellaceae	Moorella	Moorella sp006538365
Sg_SRR23823864_bin.2	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium_A	Carnobacterium_A inhibens
Sg_SRR23823867_bin.14	Bacteria	Bacillota_A	Clostridia	SK-Y3	SK-Y3	JASGMB01	JASGMB01 sp030156665
Sg_SRR23823867_bin.16	Bacteria	Bacillota_B	Peptococcia	Peptococcales	BICA1-8	JASKKI01	JASKKI01 sp030154225
Sg_SRR23823867_bin.19	Bacteria	Verrucomicrobiota	Kiritimatiellia	Kiritimatiellales	Tichowtungiaceae	Tichowtungia	Tichowtungia sp030153935
Sg_SRR23823867_bin.7	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	Petrotoga mobilis
Sg_SRR23823868_bin.16	Bacteria	Atribacterota	Atribacteria	Atribacterales	JASGLU01	JASGLU01	JASGLU01 sp030156825
Sg_SRR23823868_bin.17	Bacteria	Atribacterota	Atribacteria	Atribacterales	JARRBX01	JARRBX01	JARRBX01 sp029982245
Sg_SRR23823868_bin.2	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora amygdalina_A
Sg_SRR23823868_bin.4	Bacteria	Bacillota_A	Clostridia	Mahellales	Mahellaceae	Mahella	Mahella sp020054945
Sg_SRR23823869_bin.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	DTU049	DTU049	DTU049 sp018432645
Sg_SRR23823869_bin.11	Bacteria	Bacillota_A	Clostridia	Mahellales	Mahellaceae	Mahella	Mahella sp030156435
Sg_SRR23823869_bin.15	Bacteria	DTU030	DTU030	DUMP01	DUMP01	DUMP01	DUMP01 sp030153805
Sg_SRR23823869_bin.22	Bacteria	Bacillota_A	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	Acetobacterium sp030156895
Sg_SRR23823869_bin.26	Bacteria	Synergistota	Synergistia	Synergistales	Thermosynergistaceae	Thermosynergistes	Thermosynergistes sp001508935
Sg_SRR23823869_bin.38	Bacteria	DTU030	DTU030	DUMP01	DUMP01	DUMP01	DUMP01 sp012839755
Sg_SRR23823869_bin.40	Bacteria	Bacillota_G	Limnochordia	Limnochordales	DUMU01	DUMU01	
Sg_SRR23823870_bin.11	Bacteria	Bacillota_A	Thermosediminibacteria	Thermosediminibacterales	Tepidanaerobacteraceae		
Sg_SRR23823870_bin.14	Bacteria	Thermotogota	Thermotogae	UBA12178	UBA12178	UBA12178	UBA12178 sp003538775
Sg_SRR23823870_bin.15	Bacteria	Bacillota_A	Thermosediminibacteria	Koleobacterales	JARRCM01	JARRCM01	JARRCM01 sp029982205
Sg_SRR23823870_bin.18	Bacteria	Thermotogota	Thermotogae	B21-G9	HyVt-16	HyVt-16	HyVt-16 sp029981435
Sg_SRR23823870_bin.26	Bacteria	Bacillota_A	Thermosediminibacteria	Thermosediminibacterales	Tepidanaerobacteraceae	JANLFP01	JANLFP01 sp029982615
Sg_SRR23823870_bin.7	Bacteria	Bacillota_F	Halanaerobiia	Halanaerobiales	DTU029	JARRCS01	JARRCS01 sp029981855
Sg_SRR23823871_bin.12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	TTA-H9	UBA2030	UBA2030 sp002332755
Sg_SRR23823871_bin.13	Bacteria	Bacillota_A	Thermosediminibacteria	Thermosediminibacterales	Thermosediminibacteraceae	JASUSP01	JASUSP01 sp030446005
Sg_SRR23823871_bin.21	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Oceanotoga	Oceanotoga teriensis
Sg_SRR23823871_bin.30	Bacteria	Bacillota_B	Moorellia	Moorellales	Moorellaceae	JASUSV01	JASUSV01 sp030445865
Sg_SRR23823871_bin.31	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho_A	Thermosipho_A sp030153605
Sg_SRR23823871_bin.37	Bacteria	Bacillota_A	Clostridia	Tissierellales	Tissierellaceae	Soehngenia	
Sg_SRR23823871_bin.39	Bacteria	Bacillota_B	Moorellia	Moorellales	Moorellaceae	Moorella	Moorella sp030445875
Sg_SRR23823871_bin.8	Bacteria	DTU030	DTU030	DUMP01	DUMP01	DUMP01	DUMP01 sp030154105
Sg_SRR24974065_bin.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Demequinaceae	Demequina	
Sg_SRR24974065_bin.10	Bacteria	Pseudomonadota	Gammaproteobacteria	Halothiobacillales	Halothiobacillaceae	Guyparkeria	Guyparkeria sp016278265
Sg_SRR24974065_bin.11	Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	VENG01	VENG01	VENG01 sp016278505
Sg_SRR24974065_bin.12	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	JADQCB01	JADQCB01 sp016278325
Sg_SRR24974065_bin.2	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	Marinobacter subterrani
Sg_SRR24974065_bin.3	Bacteria	Bacillota_B	Moorellia	JADQBR01	JADQBR01	JADQBS01	JADQBS01 sp016278535
Sg_SRR24974065_bin.6	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA6429	UBA6429	Thiohalophilus	
Sg_SRR24974066_bin.1	Bacteria	Actinomycetota	Thermoleophilia	RBG-16-64-13	RBG-16-64-13	JAHJSA01	
Sg_SRR24974066_bin.15	Bacteria	Bacteroidota	Kapaibacteriia	Kapaibacteriales	UBA2268		
Sg_SRR24974066_bin.3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Marinilabilia	Marinilabilia sp016278715
Sg_SRR24974066_bin.6	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Devosiaceae	JAHJQZ01	
Sg_SRR24974066_bin.9	Bacteria	Actinomycetota	Thermoleophilia	RBG-16-64-13	RBG-16-64-13	JAHJSA01	
Sg_SRR24974067_bin.1	Bacteria	Bacillota_A	Clostridia	Tissierellales	Dethiosulfatibacteraceae	UBA8670	
Sg_SRR24974067_bin.13	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae		
Sg_SRR24974067_bin.3	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	JAAYPU01	Soudan-22	Soudan-22 sp016278615
Sg_SRR24974068_bin.15	Bacteria	Bacillota_F	Halanaerobiia	Halanaerobiales	JADQBU01	JADQBU01	JADQBU01 sp016278435
Sg_SRR24974068_bin.16	Bacteria	Bacillota_F	Halanaerobiia	Halanaerobiales	Halanaerobiaceae	JADQBT01	JADQBT01 sp016278485
Sg_SRR24974068_bin.9	Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Syntrophobotulaceae	Gracilibacter	
Sg_SRR24974070_bin.11	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	SLSQ01	
Sg_SRR24974070_bin.12	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila_A	Desulfopila_A sp016278675
Sg_SRR24974070_bin.13	Bacteria	Bacillota_A	Clostridia	Saccharofermentanales	UBA5734		
Sg_SRR24974070_bin.16	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Martelella	Martelella sp013459645
Sg_SRR24974070_bin.18	Bacteria	Bacillota_B	Moorellia	JADQBR01	JADQBR01	JADQBR01	JADQBR01 sp016278515
Sg_SRR24974070_bin.2	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	JADQCB01	JADQCB01 sp016278285
Sg_SRR24974070_bin.20	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sediminimonas	
Sg_SRR24974070_bin.21	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp002874965
Sg_SRR24974070_bin.22	Bacteria	Bacillota_F	Halanaerobiia	Halanaerobiales	DTU029	JADQBV01	JADQBV01 sp016278415
Sg_SRR24974070_bin.24	Bacteria	Patescibacteria	Paceibacteria	UBA6257	UBA9933	JAUYBE01	
Sg_SRR24974070_bin.4	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Acidimangrovimonas	Acidimangrovimonas sp913064775
Sg_SRR24974070_bin.5	Bacteria	Pseudomonadota	Gammaproteobacteria	Halothiobacillales	Halothiobacillaceae	Halothiobacillus	Halothiobacillus sp024636015
Sg_SRR24974070_bin.8	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	BM103	M0040	
Sg_SRR24974071_bin.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Oleiagrimonas	
Sg_SRR24974071_bin.11	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius sp016278295
Sg_SRR24974071_bin.12	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	UBA3067		
Sg_SRR24974071_bin.13	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter	
Sg_SRR24974071_bin.2	Bacteria	Pseudomonadota	Gammaproteobacteria	DSM-5130	Acidihalobacteraceae	Acidihalobacter	Acidihalobacter yilgarnensis
Sg_SRR24974071_bin.20	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Gallionella	
Sg_SRR24974071_bin.21	Bacteria	Bacillota_F	Halanaerobiia	Halanaerobiales	DTU029	JADQBV01	
Sg_SRR24974071_bin.24	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	SCRT01	
Sg_SRR24974071_bin.25	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	UBA10518	
Sg_SRR24974071_bin.26	Bacteria	Actinomycetota	Thermoleophilia	RBG-16-64-13	RBG-16-64-13	JAHJSA01	
Sg_SRR24974071_bin.27	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium	
Sg_SRR24974071_bin.28	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	
Sg_SRR24974071_bin.29	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Salinisphaeraceae	Salinisphaera	
Sg_SRR24974071_bin.3	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Salinisphaeraceae	Salinisphaera	
Sg_SRR24974071_bin.31	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Gallionella	
Sg_SRR24974071_bin.32	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
Sg_SRR24974071_bin.33	Bacteria	Actinomycetota	Humimicrobiia	Humimicrobiales	Humimicrobiaceae	Hydromicrobium	Hydromicrobium sp018894445
Sg_SRR24974071_bin.37	Bacteria	UBP18	UBA7526	UBA7526	UBA7526	DRGV01	DRGV01 sp018903055
Sg_SRR24974071_bin.38	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	UBA1546	UBA1546	
Sg_SRR24974071_bin.39	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Alloalcanivorax	
